date,ticker,type,direction,detail,price,entry_price,result_5,result_10,current_pct,max_drawdown_pct,days_to_5,days_to_10
2026-04-14,DVN,adjusted_drop,buy,"Market-adjusted drop -5.49% (stock -4.27%, market +1.22%)",45.25,45.05,win,win,13.19,-6.95,6,10
2026-04-27,DVN,macd,buy,MACD bullish crossover (above SMA20),48.2,49.14,win,loss,1.1,-10.05,5,
2026-05-06,DVN,adjusted_drop,buy,"Market-adjusted drop -10.00% (stock -8.61%, market +1.39%)",46.6,45.67,win,win,-3.42,-3.96,7,9
2026-01-30,KO,rel_strength,buy,"New 20-day high (+1.1% above prev, 1.5x vol)",74.3,74.5,win,loss,7.4,-0.81,4,
2026-02-27,KO,macd,buy,MACD bullish crossover (above SMA20),81.0,80.7,loss,loss,-7.37,-7.81,,
2026-02-27,KO,rel_strength,buy,"New 20-day high (+1.1% above prev, 1.4x vol)",81.0,80.7,loss,loss,-7.37,-7.81,,
2026-04-02,KO,macd,buy,MACD bullish crossover (above SMA20),76.72,76.64,loss,loss,-0.01,-2.73,,
2026-04-24,KO,macd,buy,MACD bullish crossover (above SMA20),76.63,76.71,win,loss,5.36,-1.71,13,
2026-04-28,KO,volume_spike,buy,Volume spike 2.3x (dip in uptrend),78.35,78.37,win,loss,4.53,-0.82,15,
2026-04-28,KO,gap_and_go,buy,Gap up +5.4% on 2.3x volume,78.35,78.37,win,loss,4.53,-0.82,15,
2026-04-28,KO,rel_strength,buy,"New 20-day high (+2.6% above prev, 2.3x vol)",78.35,78.37,win,loss,4.53,-0.82,15,
2026-04-28,KO,confluence,buy,"Confluence (2): gap_and_go, rel_strength",78.35,78.37,win,loss,4.53,-0.82,15,
2026-01-29,META,gap_and_go,buy,Gap up +10.3% on 4.0x volume,737.68,726.88,loss,loss,-9.87,-13.66,,
2026-01-29,META,rel_strength,buy,"New 20-day high (+9.8% above prev, 4.0x vol)",737.68,726.88,loss,loss,-9.87,-13.66,,
2026-01-29,META,confluence,buy,"Confluence (2): gap_and_go, rel_strength",737.68,726.88,loss,loss,-9.87,-13.66,,
2026-03-04,META,macd,buy,MACD bullish crossover (above SMA20),667.16,661.36,loss,loss,-10.05,-11.21,,
2026-04-08,META,gap_and_go,buy,Gap up +5.4% on 1.9x volume,612.42,626.97,win,win,6.72,-0.63,4,7
2026-04-30,META,adjusted_drop,buy,"Market-adjusted drop -9.55% (stock -8.55%, market +0.99%)",611.91,614.69,loss,loss,-1.19,-3.59,,
2026-04-30,META,sector_drop,buy,"Sector-adjusted drop -9.61% (stock -8.55%, XLC +1.06%)",611.91,614.69,loss,loss,-1.19,-3.59,,
2026-04-30,META,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",611.91,614.69,loss,loss,-1.19,-3.59,,
2026-03-02,HAL,rel_strength,buy,"New 20-day high (+2.3% above prev, 1.3x vol)",35.8,35.41,win,loss,5.94,-5.42,13,
2026-03-19,HAL,macd,buy,MACD bullish crossover (above SMA20),36.93,37.24,win,win,0.94,-3.2,5,7
2026-03-20,HAL,volume_spike,buy,Volume spike 3.7x (dip in uptrend),36.53,36.56,win,win,5.61,-1.39,2,5
2026-04-24,HAL,macd,buy,MACD bullish crossover (above SMA20),40.36,40.39,win,loss,3.39,-3.86,5,
2026-01-29,U,sector_drop,buy,"Sector-adjusted drop -6.99% (stock -4.38%, XLC +2.60%)",38.4,37.9,loss,loss,-51.85,-53.09,,
2026-01-30,U,adjusted_drop,buy,"Market-adjusted drop -23.92% (stock -24.22%, market -0.30%)",29.1,30.26,loss,loss,-43.39,-44.55,,
2026-02-02,U,gap_and_go,buy,Gap up +4.0% on 2.2x volume,28.81,28.73,loss,loss,-36.33,-41.58,,
2026-02-11,U,adjusted_drop,buy,"Market-adjusted drop -26.30% (stock -26.32%, market -0.02%)",21.41,20.98,loss,loss,-1.19,-20.02,,
2026-02-11,U,sector_drop,buy,"Sector-adjusted drop -25.61% (stock -26.32%, XLC -0.71%)",21.41,20.98,loss,loss,-1.19,-20.02,,
2026-02-11,U,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",21.41,20.98,loss,loss,-1.19,-20.02,,
2026-03-27,U,volume_spike,buy,Volume spike 3.9x (dip in uptrend),19.45,19.58,win,win,35.46,-1.15,1,2
2026-03-27,U,gap_and_go,buy,Gap up +18.1% on 3.9x volume,19.45,19.58,win,win,35.46,-1.15,1,2
2026-03-30,U,earnings_drift,buy,"Post-catalyst drift: gap +18.1%, move +5.6%",20.54,20.7,win,win,22.75,-0.68,1,3
2026-03-31,U,rel_strength,buy,"New 20-day high (+4.1% above prev, 1.9x vol)",21.94,22.16,win,win,16.52,-5.78,3,10
2026-04-23,U,adjusted_drop,buy,"Market-adjusted drop -5.46% (stock -5.85%, market -0.39%)",24.31,24.72,win,win,10.36,-0.53,1,3
2026-04-23,U,sector_drop,buy,"Sector-adjusted drop -5.43% (stock -5.85%, XLC -0.42%)",24.31,24.72,win,win,10.36,-0.53,1,3
2026-04-23,U,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",24.31,24.72,win,win,10.36,-0.53,1,3
2026-05-07,U,volume_spike,buy,Volume spike 3.1x (dip in uptrend),26.73,26.5,win,win,15.0,-5.64,1,14
2026-05-07,U,gap_and_go,buy,Gap up +9.5% on 3.1x volume,26.73,26.5,win,win,15.0,-5.64,1,14
2026-05-07,U,rel_strength,buy,"New 20-day high (+8.5% above prev, 3.1x vol)",26.73,26.5,win,win,15.0,-5.64,1,14
2026-05-07,U,confluence,buy,"Confluence (2): gap_and_go, rel_strength",26.73,26.5,win,win,15.0,-5.64,1,14
2026-05-08,U,earnings_drift,buy,"Post-catalyst drift: gap +9.5%, move +5.3%",28.16,27.93,win,win,15.18,-10.49,13,14
2026-01-26,CORZ,rel_strength,buy,"New 20-day high (+3.3% above prev, 1.7x vol)",19.05,19.4,loss,loss,-11.19,-24.18,,
2026-02-04,CORZ,adjusted_drop,buy,"Market-adjusted drop -8.48% (stock -8.96%, market -0.48%)",16.15,15.54,win,win,15.7,-5.34,2,3
2026-02-06,CORZ,gap_and_go,buy,Gap up +5.3% on 1.6x volume,16.81,16.56,win,win,-0.42,-3.02,1,1
2026-02-25,CORZ,sector_drop,buy,"Sector-adjusted drop -6.13% (stock +1.18%, BITO +7.30%)",18.08,18.03,loss,loss,-9.32,-20.16,,
2026-02-26,CORZ,macd,buy,MACD bullish crossover (above SMA20),17.98,17.32,loss,loss,-4.85,-16.89,,
2026-02-27,CORZ,adjusted_drop,buy,"Market-adjusted drop -5.14% (stock -5.62%, market -0.48%)",16.97,16.57,loss,loss,-4.59,-13.13,,
2026-03-16,CORZ,macd,buy,MACD bullish crossover (above SMA20),16.97,16.65,win,loss,1.08,-18.56,7,
2026-04-06,CORZ,macd,buy,MACD bullish crossover (above SMA20),16.29,16.06,win,win,31.38,-3.49,1,2
2026-04-08,CORZ,rel_strength,buy,"New 20-day high (+1.2% above prev, 1.3x vol)",17.66,17.81,win,win,9.83,-2.92,2,7
2026-04-21,CORZ,rel_strength,buy,"New 20-day high (+5.8% above prev, 2.1x vol)",20.77,21.33,win,win,6.84,-9.99,10,11
2026-05-05,CORZ,macd,buy,MACD bullish crossover (above SMA20),22.19,23.52,win,win,15.65,-11.52,1,14
2026-05-06,CORZ,gap_and_go,buy,Gap up +6.0% on 2.7x volume,24.63,22.44,win,win,23.68,-7.28,3,6
2026-05-06,CORZ,rel_strength,buy,"New 20-day high (+11.5% above prev, 2.7x vol)",24.63,22.44,win,win,23.68,-7.28,3,6
2026-05-06,CORZ,confluence,buy,"Confluence (2): gap_and_go, rel_strength",24.63,22.44,win,win,23.68,-7.28,3,6
2026-05-07,CORZ,volume_spike,buy,Volume spike 2.4x (dip in uptrend),22.36,23.07,win,win,16.41,-5.96,4,11
2026-05-07,CORZ,adjusted_drop,buy,"Market-adjusted drop -8.91% (stock -9.22%, market -0.31%)",22.36,23.07,win,win,16.41,-5.96,4,11
2026-05-07,CORZ,sector_drop,buy,"Sector-adjusted drop -7.51% (stock -9.22%, BITO -1.70%)",22.36,23.07,win,win,16.41,-5.96,4,11
2026-02-04,C,macd,buy,MACD bullish crossover (above SMA20),116.88,115.86,win,loss,-0.19,-7.65,2,
2026-03-19,C,macd,buy,MACD bullish crossover (above SMA20),109.33,109.08,win,win,13.49,-2.81,4,13
2026-01-27,TSM,macd,buy,MACD bullish crossover (above SMA20),337.39,342.07,win,win,5.61,-6.98,10,11
2026-02-09,TSM,macd,buy,MACD bullish crossover (above SMA20),354.41,363.31,win,loss,-3.07,-11.59,10,
2026-04-02,TSM,macd,buy,MACD bullish crossover (above SMA20),339.04,339.75,win,win,18.46,-1.21,3,3
2026-04-16,TSM,volume_spike,buy,Volume spike 2.0x (dip in uptrend),363.35,373.2,win,win,10.97,-2.4,6,7
2026-04-24,TSM,gap_and_go,buy,Gap up +3.5% on 1.6x volume,402.46,413.75,loss,loss,-2.27,-7.02,,
2026-04-24,TSM,rel_strength,buy,"New 20-day high (+5.3% above prev, 1.6x vol)",402.46,413.75,loss,loss,-2.27,-7.02,,
2026-04-24,TSM,confluence,buy,"Confluence (2): gap_and_go, rel_strength",402.46,413.75,loss,loss,-2.27,-7.02,,
2026-01-26,LUNR,adjusted_drop,buy,"Market-adjusted drop -8.55% (stock -8.04%, market +0.51%)",18.42,18.57,win,win,-10.5,-21.7,1,1
2026-01-26,LUNR,sector_drop,buy,"Sector-adjusted drop -8.14% (stock -8.04%, XLI +0.10%)",18.42,18.57,win,win,-10.5,-21.7,1,1
2026-01-26,LUNR,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",18.42,18.57,win,win,-10.5,-21.7,1,1
2026-01-28,LUNR,rel_strength,buy,"New 20-day high (+4.0% above prev, 1.3x vol)",22.81,22.7,loss,loss,-19.89,-35.96,,
2026-02-04,LUNR,adjusted_drop,buy,"Market-adjusted drop -14.81% (stock -15.30%, market -0.48%)",16.61,15.98,win,win,10.61,-8.98,2,2
2026-02-04,LUNR,sector_drop,buy,"Sector-adjusted drop -15.56% (stock -15.30%, XLI +0.27%)",16.61,15.98,win,win,10.61,-8.98,2,2
2026-02-04,LUNR,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",16.61,15.98,win,win,10.61,-8.98,2,2
2026-02-12,LUNR,adjusted_drop,buy,"Market-adjusted drop -6.20% (stock -7.75%, market -1.54%)",15.72,16.29,win,win,8.23,-5.38,3,3
2026-02-12,LUNR,sector_drop,buy,"Sector-adjusted drop -6.55% (stock -7.75%, XLI -1.20%)",15.72,16.29,win,win,8.23,-5.38,3,3
2026-02-12,LUNR,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",15.72,16.29,win,win,8.23,-5.38,3,3
2026-02-25,LUNR,adjusted_drop,buy,"Market-adjusted drop -16.77% (stock -15.93%, market +0.84%)",15.89,16.01,win,win,13.12,-3.5,1,1
2026-02-25,LUNR,sector_drop,buy,"Sector-adjusted drop -15.15% (stock -15.93%, XLI -0.78%)",15.89,16.01,win,win,13.12,-3.5,1,1
2026-02-25,LUNR,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",15.89,16.01,win,win,13.12,-3.5,1,1
2026-03-03,LUNR,macd,buy,MACD bullish crossover (above SMA20),18.2,18.23,win,win,-1.7,-10.31,3,13
2026-03-17,LUNR,macd,buy,MACD bullish crossover (above SMA20),18.9,18.79,win,win,24.48,-15.65,3,3
2026-03-23,LUNR,gap_and_go,buy,Gap up +3.4% on 1.7x volume,20.31,20.11,win,win,17.7,-21.18,2,8
2026-03-24,LUNR,adjusted_drop,buy,"Market-adjusted drop -11.43% (stock -11.77%, market -0.34%)",17.92,18.86,win,win,26.62,-15.96,1,1
2026-03-24,LUNR,sector_drop,buy,"Sector-adjusted drop -12.35% (stock -11.77%, XLI +0.58%)",17.92,18.86,win,win,26.62,-15.96,1,1
2026-03-24,LUNR,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",17.92,18.86,win,win,26.62,-15.96,1,1
2026-03-25,LUNR,rel_strength,buy,"New 20-day high (+4.3% above prev, 1.8x vol)",20.55,19.97,win,win,36.6,-20.63,6,6
2026-04-01,LUNR,macd,buy,MACD bullish crossover (above SMA20),20.24,19.31,win,win,42.72,-0.52,1,1
2026-04-02,LUNR,rel_strength,buy,"New 20-day high (+11.3% above prev, 3.1x vol)",23.99,23.58,win,win,8.25,-7.02,3,7
2026-04-09,LUNR,adjusted_drop,buy,"Market-adjusted drop -6.65% (stock -6.07%, market +0.58%)",21.97,22.07,win,win,14.86,-0.59,1,2
2026-04-09,LUNR,sector_drop,buy,"Sector-adjusted drop -7.10% (stock -6.07%, XLI +1.03%)",21.97,22.07,win,win,14.86,-0.59,1,2
2026-04-09,LUNR,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",21.97,22.07,win,win,14.86,-0.59,1,2
2026-04-13,LUNR,rel_strength,buy,"New 20-day high (+2.2% above prev, 1.3x vol)",24.41,25.8,win,win,-1.74,-12.52,3,5
2026-04-23,LUNR,adjusted_drop,buy,"Market-adjusted drop -7.56% (stock -7.95%, market -0.39%)",27.56,28.68,win,win,27.34,-20.68,12,12
2026-04-23,LUNR,sector_drop,buy,"Sector-adjusted drop -9.72% (stock -7.95%, XLI +1.77%)",27.56,28.68,win,win,27.34,-20.68,12,12
2026-04-23,LUNR,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",27.56,28.68,win,win,27.34,-20.68,12,12
2026-05-07,LUNR,adjusted_drop,buy,"Market-adjusted drop -8.12% (stock -8.43%, market -0.31%)",24.11,25.05,win,win,74.97,-1.54,1,1
2026-05-07,LUNR,sector_drop,buy,"Sector-adjusted drop -6.81% (stock -8.43%, XLI -1.62%)",24.11,25.05,win,win,74.97,-1.54,1,1
2026-05-07,LUNR,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",24.11,25.05,win,win,74.97,-1.54,1,1
2026-05-11,LUNR,macd,buy,MACD bullish crossover (above SMA20),32.42,31.22,win,win,26.75,-4.13,1,2
2026-01-29,CRM,adjusted_drop,buy,"Market-adjusted drop -5.89% (stock -6.09%, market -0.20%)",213.55,213.63,loss,loss,-13.54,-15.84,,
2026-04-23,CRM,adjusted_drop,buy,"Market-adjusted drop -8.31% (stock -8.69%, market -0.39%)",173.3,175.62,win,loss,-4.58,-6.43,3,
2026-04-23,CRM,sector_drop,buy,"Sector-adjusted drop -7.27% (stock -8.69%, XLK -1.42%)",173.3,175.62,win,loss,-4.58,-6.43,3,
2026-04-23,CRM,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",173.3,175.62,win,loss,-4.58,-6.43,3,
2026-05-06,CRM,sector_drop,buy,"Sector-adjusted drop -5.76% (stock -3.10%, XLK +2.66%)",181.19,184.6,loss,loss,-4.57,-10.98,,
2026-01-30,DKNG,adjusted_drop,buy,"Market-adjusted drop -7.82% (stock -8.12%, market -0.30%)",27.51,27.66,loss,loss,-21.15,-24.04,,
2026-01-30,DKNG,sector_drop,buy,"Sector-adjusted drop -8.10% (stock -8.12%, XLY -0.02%)",27.51,27.66,loss,loss,-21.15,-24.04,,
2026-01-30,DKNG,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",27.51,27.66,loss,loss,-21.15,-24.04,,
2026-02-13,DKNG,adjusted_drop,buy,"Market-adjusted drop -13.58% (stock -13.51%, market +0.07%)",21.76,21.89,win,win,14.94,-3.4,2,11
2026-02-13,DKNG,sector_drop,buy,"Sector-adjusted drop -13.56% (stock -13.51%, XLY +0.04%)",21.76,21.89,win,win,14.94,-3.4,2,11
2026-02-13,DKNG,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",21.76,21.89,win,win,14.94,-3.4,2,11
2026-05-06,DKNG,rel_strength,buy,"New 20-day high (+2.6% above prev, 1.8x vol)",23.92,24.2,win,win,1.36,-1.86,2,2
2026-05-08,DKNG,volume_spike,buy,Volume spike 2.5x (dip in uptrend),25.52,25.18,win,loss,4.57,-6.51,15,
2026-05-08,DKNG,gap_and_go,buy,Gap up +4.7% on 2.5x volume,25.52,25.18,win,loss,4.57,-6.51,15,
2026-02-02,LCID,adjusted_drop,buy,"Market-adjusted drop -7.54% (stock -7.05%, market +0.50%)",10.29,10.3,win,win,-3.69,-11.46,4,6
2026-02-06,LCID,macd,buy,MACD bullish crossover (above SMA20),10.86,10.76,win,loss,-6.78,-15.24,2,
2026-02-11,LCID,adjusted_drop,buy,"Market-adjusted drop -7.94% (stock -7.97%, market -0.02%)",10.05,10.13,win,loss,-2.86,-9.97,2,
2026-03-12,LCID,adjusted_drop,buy,"Market-adjusted drop -6.35% (stock -7.87%, market -1.52%)",9.84,9.94,win,loss,0.25,-8.71,4,
2026-03-26,LCID,adjusted_drop,buy,"Market-adjusted drop -5.42% (stock -7.21%, market -1.79%)",9.91,9.84,loss,loss,-25.81,-26.52,,
2026-04-14,LCID,gap_and_go,buy,Gap up +4.8% on 5.2x volume,8.8,8.84,loss,loss,-29.3,-36.43,,
2026-04-30,KMI,macd,buy,MACD bullish crossover (above SMA20),32.57,32.52,win,loss,3.02,-5.04,13,
2026-03-31,CSX,macd,buy,MACD bullish crossover (above SMA20),40.92,41.2,win,loss,4.48,-2.4,12,
2026-04-23,CSX,gap_and_go,buy,Gap up +5.3% on 2.1x volume,46.04,45.72,loss,loss,0.13,-3.55,,
2026-04-23,CSX,rel_strength,buy,"New 20-day high (+6.3% above prev, 2.1x vol)",46.04,45.72,loss,loss,0.13,-3.55,,
2026-04-23,CSX,confluence,buy,"Confluence (2): gap_and_go, rel_strength",46.04,45.72,loss,loss,0.13,-3.55,,
2026-01-29,CVX,rel_strength,buy,"New 20-day high (+2.6% above prev, 1.4x vol)",167.99,169.4,win,loss,7.59,-0.78,4,
2026-03-02,CVX,rel_strength,buy,"New 20-day high (+1.9% above prev, 1.4x vol)",187.88,188.79,win,loss,7.71,-3.34,11,
2026-03-12,CVX,macd,buy,MACD bullish crossover (above SMA20),195.18,194.22,win,loss,1.52,-0.67,8,
2026-03-12,CVX,rel_strength,buy,"New 20-day high (+3.4% above prev, 2.5x vol)",195.18,194.22,win,loss,1.52,-0.67,8,
2026-03-20,CVX,rel_strength,buy,"New 20-day high (+1.3% above prev, 2.8x vol)",199.9,196.83,win,loss,-3.45,-6.12,2,
2026-04-01,CVX,adjusted_drop,buy,"Market-adjusted drop -5.34% (stock -4.59%, market +0.75%)",195.62,200.67,loss,loss,-7.36,-12.23,,
2026-04-29,CVX,macd,buy,MACD bullish crossover (above SMA20),190.48,188.52,win,loss,1.49,-5.63,14,
2026-05-06,CVX,adjusted_drop,buy,"Market-adjusted drop -5.27% (stock -3.88%, market +1.39%)",183.48,179.93,win,win,1.72,-1.13,7,9
2026-02-04,BMY,macd,buy,MACD bullish crossover (above SMA20),57.03,58.31,win,loss,3.72,-1.54,2,
2026-02-04,BMY,rel_strength,buy,"New 20-day high (+1.6% above prev, 1.7x vol)",57.03,58.31,win,loss,3.72,-1.54,2,
2026-02-27,BMY,macd,buy,MACD bullish crossover (above SMA20),61.73,61.73,loss,loss,-7.84,-8.75,,
2026-03-31,BMY,macd,buy,MACD bullish crossover (above SMA20),60.03,60.59,loss,loss,-2.95,-5.55,,
2026-04-17,BMY,macd,buy,MACD bullish crossover (above SMA20),60.17,60.0,loss,loss,-6.4,-7.38,,
2026-04-30,BMY,macd,buy,MACD bullish crossover (above SMA20),60.59,60.02,loss,loss,-0.78,-7.68,,
2026-01-29,COIN,sector_drop,buy,"Sector-adjusted drop -5.95% (stock -4.89%, XLF +1.06%)",199.18,198.7,loss,loss,-13.76,-29.86,,
2026-02-04,COIN,adjusted_drop,buy,"Market-adjusted drop -5.66% (stock -6.14%, market -0.48%)",168.62,160.43,win,win,12.86,-13.13,8,14
2026-02-06,COIN,gap_and_go,buy,Gap up +5.8% on 1.8x volume,165.12,160.1,win,win,15.7,-12.95,6,12
2026-02-12,COIN,adjusted_drop,buy,"Market-adjusted drop -6.36% (stock -7.90%, market -1.54%)",141.09,153.7,win,win,28.31,-4.91,1,2
2026-02-12,COIN,sector_drop,buy,"Sector-adjusted drop -5.91% (stock -7.90%, XLF -1.99%)",141.09,153.7,win,win,28.31,-4.91,1,2
2026-02-12,COIN,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",141.09,153.7,win,win,28.31,-4.91,1,2
2026-02-25,COIN,gap_and_go,buy,Gap up +6.0% on 1.6x volume,183.94,181.44,win,win,11.49,-5.31,5,5
2026-03-04,COIN,rel_strength,buy,"New 20-day high (+12.4% above prev, 1.7x vol)",208.93,205.75,loss,loss,-11.98,-13.68,,
2026-03-24,COIN,adjusted_drop,buy,"Market-adjusted drop -9.42% (stock -9.76%, market -0.34%)",181.04,184.58,win,loss,6.13,-14.15,15,
2026-03-24,COIN,sector_drop,buy,"Sector-adjusted drop -9.78% (stock -9.76%, XLF +0.02%)",181.04,184.58,win,loss,6.13,-14.15,15,
2026-03-24,COIN,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",181.04,184.58,win,loss,6.13,-14.15,15,
2026-04-14,COIN,macd,buy,MACD bullish crossover (above SMA20),184.41,185.66,win,win,6.51,-4.33,1,3
2026-04-17,COIN,rel_strength,buy,"New 20-day high (+5.1% above prev, 1.5x vol)",206.33,201.04,win,loss,0.06,-11.65,1,
2026-04-21,COIN,adjusted_drop,buy,"Market-adjusted drop -6.75% (stock -7.41%, market -0.65%)",195.95,204.18,win,loss,1.69,-13.01,14,
2026-04-21,COIN,sector_drop,buy,"Sector-adjusted drop -6.78% (stock -7.41%, XLF -0.63%)",195.95,204.18,win,loss,1.69,-13.01,14,
2026-04-21,COIN,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",195.95,204.18,win,loss,1.69,-13.01,14,
2026-04-29,COIN,adjusted_drop,buy,"Market-adjusted drop -6.36% (stock -6.37%, market -0.02%)",181.73,181.6,win,win,5.34,-0.94,2,3
2026-04-29,COIN,sector_drop,buy,"Sector-adjusted drop -6.51% (stock -6.37%, XLF +0.14%)",181.73,181.6,win,win,5.34,-0.94,2,3
2026-04-29,COIN,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",181.73,181.6,win,win,5.34,-0.94,2,3
2026-05-04,COIN,macd,buy,MACD bullish crossover (above SMA20),202.99,208.88,win,loss,-13.82,-14.25,8,
2026-02-03,DAL,macd,buy,MACD bullish crossover (above SMA20),70.06,70.21,win,loss,-1.71,-6.08,3,
2026-02-06,DAL,rel_strength,buy,"New 20-day high (+3.7% above prev, 1.6x vol)",74.95,74.8,loss,loss,-14.33,-17.86,,
2026-02-19,DAL,sector_drop,buy,"Sector-adjusted drop -5.90% (stock -5.16%, XLI +0.74%)",67.08,66.95,win,loss,-13.69,-17.65,5,
2026-02-27,DAL,adjusted_drop,buy,"Market-adjusted drop -6.34% (stock -6.82%, market -0.48%)",65.53,62.76,loss,loss,0.81,-12.16,,
2026-02-27,DAL,sector_drop,buy,"Sector-adjusted drop -7.07% (stock -6.82%, XLI +0.25%)",65.53,62.76,loss,loss,0.81,-12.16,,
2026-02-27,DAL,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",65.53,62.76,loss,loss,0.81,-12.16,,
2026-03-17,DAL,gap_and_go,buy,Gap up +4.3% on 1.9x volume,64.66,64.08,win,win,5.96,-2.44,6,15
2026-03-18,DAL,macd,buy,MACD bullish crossover (above SMA20),63.64,62.61,win,win,8.04,-0.16,3,14
2026-04-08,DAL,rel_strength,buy,"New 20-day high (+8.1% above prev, 1.4x vol)",67.9,67.46,win,win,-2.03,-2.78,4,7
2026-05-06,DAL,macd,buy,MACD bullish crossover (above SMA20),73.15,74.04,win,win,11.41,-8.49,13,14
2026-04-08,BABA,gap_and_go,buy,Gap up +7.0% on 1.6x volume,125.32,124.52,win,win,4.75,-0.45,4,6
2026-04-16,BABA,rel_strength,buy,"New 20-day high (+1.3% above prev, 1.5x vol)",138.59,141.15,loss,loss,-0.11,-8.64,,
2026-05-06,BABA,gap_and_go,buy,Gap up +3.8% on 1.8x volume,141.44,143.76,loss,loss,-12.25,-14.07,,
2026-01-30,RBLX,adjusted_drop,buy,"Market-adjusted drop -12.87% (stock -13.17%, market -0.30%)",65.76,67.02,win,win,-6.85,-10.92,6,6
2026-01-30,RBLX,sector_drop,buy,"Sector-adjusted drop -13.41% (stock -13.17%, XLC +0.24%)",65.76,67.02,win,win,-6.85,-10.92,6,6
2026-01-30,RBLX,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",65.76,67.02,win,win,-6.85,-10.92,6,6
2026-02-06,RBLX,gap_and_go,buy,Gap up +11.3% on 2.3x volume,66.42,68.76,win,win,-1.92,-13.18,1,2
2026-02-12,RBLX,adjusted_drop,buy,"Market-adjusted drop -6.92% (stock -8.46%, market -1.54%)",63.15,64.01,win,win,-0.75,-6.73,7,9
2026-02-12,RBLX,sector_drop,buy,"Sector-adjusted drop -6.67% (stock -8.46%, XLC -1.80%)",63.15,64.01,win,win,-0.75,-6.73,7,9
2026-02-12,RBLX,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",63.15,64.01,win,win,-0.75,-6.73,7,9
2026-04-23,RBLX,adjusted_drop,buy,"Market-adjusted drop -6.64% (stock -7.03%, market -0.39%)",55.45,54.85,win,loss,-20.29,-26.8,2,
2026-04-23,RBLX,sector_drop,buy,"Sector-adjusted drop -6.61% (stock -7.03%, XLC -0.42%)",55.45,54.85,win,loss,-20.29,-26.8,2,
2026-04-23,RBLX,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",55.45,54.85,win,loss,-20.29,-26.8,2,
2026-03-06,JD,gap_and_go,buy,Gap up +3.5% on 2.4x volume,26.1,26.01,win,win,6.53,-0.48,4,13
2026-03-09,JD,macd,buy,MACD bullish crossover (above SMA20),26.52,26.64,win,loss,4.89,-1.83,5,
2026-03-25,JD,gap_and_go,buy,Gap up +4.3% on 2.4x volume,28.73,27.93,win,win,12.18,-2.99,13,13
2026-03-25,JD,rel_strength,buy,"New 20-day high (+2.4% above prev, 2.4x vol)",28.73,27.93,win,win,12.18,-2.99,13,13
2026-03-25,JD,confluence,buy,"Confluence (2): gap_and_go, rel_strength",28.73,27.93,win,win,12.18,-2.99,13,13
2026-04-14,JD,rel_strength,buy,"New 20-day high (+7.7% above prev, 2.2x vol)",31.25,31.05,loss,loss,-4.41,-5.22,,
2026-01-30,SHOP,adjusted_drop,buy,"Market-adjusted drop -8.34% (stock -8.64%, market -0.30%)",131.23,132.0,win,loss,-11.15,-20.52,8,
2026-01-30,SHOP,sector_drop,buy,"Sector-adjusted drop -8.62% (stock -8.64%, XLY -0.02%)",131.23,132.0,win,loss,-11.15,-20.52,8,
2026-01-30,SHOP,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",131.23,132.0,win,loss,-11.15,-20.52,8,
2026-02-10,SHOP,gap_and_go,buy,Gap up +3.6% on 2.3x volume,127.24,138.9,loss,loss,-6.66,-24.46,,
2026-02-11,SHOP,adjusted_drop,buy,"Market-adjusted drop -6.68% (stock -6.70%, market -0.02%)",118.71,120.69,win,win,11.68,-13.07,6,15
2026-02-11,SHOP,sector_drop,buy,"Sector-adjusted drop -6.22% (stock -6.70%, XLY -0.48%)",118.71,120.69,win,win,11.68,-13.07,6,15
2026-02-11,SHOP,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",118.71,120.69,win,win,11.68,-13.07,6,15
